"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PECUL23A000495",11.5693239521025,0.54610538633358,0.519790265834398,1.05062642036387,0.293430201758061,1
"PECUL23A000499",2049.04564184801,-0.400619844507194,0.129468264322863,-3.09434784348498,0.0019724608007652,0.0710741917366637
"PECUL23A000501",56.295854869681,-0.191268071233188,0.265237282537526,-0.721120610961345,0.470835310978917,1
"PECUL23A000504",1729.28580435124,0.00676413890949245,0.14409059860383,0.0469436519456076,0.962558137202162,1
"PECUL23A000507",365.161937918124,0.0562671017234579,0.218251636422561,0.257808384146629,0.796554793558409,1
"PECUL23A000512",340.5811074572,0.236509876082959,0.174985470438992,1.35159722398447,0.176504198864282,1
"PECUL23A000514",2.37793818711135,-0.402810136256351,0.995124387309037,-0.404783704824689,0.685636507727951,NA
"PECUL23A000520",280.909858436479,-0.00025812846979822,0.244165493491536,-0.00105718652585595,0.999156487350255,1
"PECUL23A000522",623.635736165628,-0.0900688124071946,0.120462139475911,-0.747693945990439,0.454644783640279,1
"PECUL23A000524",27.1008590249976,0.593765559669303,0.521836748321918,1.13783776550557,0.255188232150992,1
"PECUL23A000526",316.505656037283,-0.0138911101055498,0.175104989135791,-0.0793301788493158,0.936770002686053,1
"PECUL23A000528",652.037587186316,0.409829832028269,0.229039802534653,1.7893389161749,0.0735602502747401,0.786375730795724
"PECUL23A000532",67.0265586713801,1.95501591005739,0.425434903200308,4.59533502152951,4.3205452230175e-06,0.000418200033231062
"PECUL23A000533",1934.51341276095,0.205079237386107,0.168889497325879,1.21428058365523,0.22464059745618,1
"PECUL23A000536",578.77227672685,-0.234936476954256,0.203571626383772,-1.15407280045675,0.248470323522221,1
"PECUL23A000547",910.695465702873,1.8093105220771,0.376509572083548,4.80548346238489,1.54377999192884e-06,0.000174222004505803
"PECUL23A000553",609.349314541131,-0.193206276346952,0.110731489966111,-1.74481781475244,0.0810165867977221,0.819290947137387
"PECUL23A000558",113.506297047874,-0.00379818499097027,0.207602597532054,-0.0182954598647728,0.985403149364663,1
"PECUL23A000562",2.82662023264947,-0.16833865274326,0.86545110219818,-0.194509721364607,0.845776784544421,1
"PECUL23A000564",1306.92046234116,0.105823162169711,0.118775481933369,0.890951233766209,0.372955332758466,1
"PECUL23A000565",14.4254703555235,-1.56731711947658,0.582856155642527,-2.68902902423464,0.00716601882747985,0.184613152953675
"PECUL23A000567",520.79304051187,0.18351166920554,0.178697817462021,1.02693850328945,0.304449422455917,1
"PECUL23A000569",6.88795834441152,0.390814042023837,1.72736590153833,0.226248556646737,0.821008106808418,1
"PECUL23A000574",1.6564057221383,-0.250480793885728,1.25361111955912,-0.199807412344762,0.841631204012717,NA
"PECUL23A000578",16.6947663218822,-1.46695462975754,0.913335531906001,-1.60615083779366,0.108240772157926,0.930334811577662
"PECUL23A000582",1.93025308653815,-1.36464104748104,1.9084190477369,-0.715063627718088,0.474569727632218,NA
"PECUL23A000584",957.619113119882,-0.0340249700910335,0.0787898531937725,-0.431844567692669,0.665854385226749,1
"PECUL23A000586",318.468240573342,0.841412364970569,0.744069105453128,1.13082556284629,0.258128518402301,1
"PECUL23A000594",2.56158617070265,-0.507258816691935,1.202077266207,-0.421985200911857,0.673035819492519,NA
"PECUL23A000597",1265.54989748107,-0.13667141315271,0.225304193638307,-0.606608385515079,0.544110833956466,1
"PECUL23A000600",0.882778112957499,-1.62978942650156,1.66698590832978,-0.977686384964414,0.328229457613381,NA
"PECUL23A000601",97.3833651395887,1.21067002641697,0.279105909291804,4.33767249675542,1.43999510447248e-05,0.00118188689104961
"PECUL23A000602",487.97480183253,0.0371727839849729,0.133061470022222,0.279365499109283,0.779964345168655,1
"PECUL23A000606",21.6528494369379,-1.55090868281167,1.4653601456907,-1.05838055400411,0.289881981295159,1
"PECUL23A000608",95.3996218997933,-0.350243952710834,0.265011612301486,-1.32161737996743,0.18629559299329,1
"PECUL23A000631",40.0098077417996,-0.429040161776892,0.312079440516288,-1.37477868156617,0.169200069286883,1
"PECUL23A000638",11006.0107936955,0.143623937842434,0.202334212196964,0.709835159773283,0.477806362976826,1
"PECUL23A000643",305.420111151693,0.367143210393725,0.342490375118911,1.071981103896,0.283728519538243,1
"PECUL23A000646",496.896437789594,0.106511451501263,0.102844047382722,1.03565985792928,0.300360855940713,1
"PECUL23A000652",1346.331533126,0.447541710783314,0.292200483837748,1.5316254952946,0.125614877352132,0.986985100062358
"PECUL23A000657",1.74676427680805,-2.35087540780719,1.27963813199373,-1.83714078928269,0.0661891139704416,NA
"PECUL23A000663",174.057186750229,-0.123179425850302,0.153788311130457,-0.800967413874586,0.423150510838694,1
"PECUL23A000671",577.837951000669,-0.11132279581349,0.138168418828992,-0.805703624293998,0.42041375925375,1
"PECUL23A000673",1044.80444326595,-0.0197340111922913,0.143776059716262,-0.137255195553667,0.8908290839493,1
"PECUL23A000674",60.4946408561701,-0.0664381602259757,0.367085862123177,-0.180988065957392,0.85637694330827,1
"PECUL23A000676",234.289573822781,0.0315408379598237,0.133350107643189,0.236526527929164,0.813024124855399,1
"PECUL23A000679",967.821976175324,-0.0646371869506401,0.136072304361066,-0.475020888741077,0.634772084598008,1
"PECUL23A000684",1755.46314028855,-0.0509388876311428,0.198657389946274,-0.256415770110133,0.797629812030323,1
"PECUL23A000692",1599.67427038193,-0.150678457105611,0.139977438760647,-1.07644816507368,0.281726871275296,1
"PECUL23A000697",148.701938075954,0.295685237244768,0.317647781902141,0.930858813098405,0.351926602063093,1
"PECUL23A000707",92.4430836505616,0.166302038989964,0.22460444896786,0.740421838276948,0.459044071858263,1
"PECUL23A000709",17.7352227996027,-0.163986804853295,0.448194841236771,-0.365882847738234,0.714452495787249,1
"PECUL23A000713",760.479018804565,0.025592360955831,0.185178283452753,0.138203899931715,0.890079272977189,1
"PECUL23A000715",666.283261203641,0.0486375875469734,0.218002938844523,0.223105192089457,0.823453637494304,1
"PECUL23A000716",7.46617186158975,-0.0329535828790508,0.571849345885761,-0.0576263365799739,0.954046270970047,1
"PECUL23A000717",1851.67481426197,-0.159162640869005,0.38713462537205,-0.411129954382263,0.680977246603049,1
"PECUL23A000718",54.9901157638038,-0.134288144585273,0.460955360620493,-0.291325703218871,0.770802231235963,1
"PECUL23A000720",7.84417005791138,0.202462128442819,0.525404215200805,0.385345458953808,0.69998148566066,1
"PECUL23A000721",871.81953182394,-0.254448886096283,0.372904183221304,-0.682343876912954,0.495021534735818,1
"PECUL23A000725",85.7462372833723,0.207563325621631,0.194399430617052,1.06771570761702,0.28564877079834,1
"PECUL23A000726",199.675120914513,0.112974240649133,0.188495937933183,0.599345757197058,0.548942340655447,1
"PECUL23A000728",5.08545234973054,1.44192819996499,0.851973773920119,1.69245608738678,0.0905590460572211,0.862646575308265
"PECUL23A000730",14.0732818678639,-0.243354583391468,1.43148704526402,-0.170001247441666,0.865009155614462,1
"PECUL23A000732",2.71890050780306,0.324157490973752,2.00455547210493,0.161710411851742,0.871533904992277,1
"PECUL23A000735",20.9433753659588,2.98848389832144,2.08088941507354,1.43615699934531,0.150957671825889,1
"PECUL23A000741",448.628016645951,-0.0563752650583893,0.268106949066381,-0.210271554895175,0.833455734896513,1
"PECUL23A000747",504.623674778556,0.0275865115419402,0.146963260178454,0.18771025839004,0.85110378818828,1
"PECUL23A000752",36.5300860112452,-0.569204060750785,0.309983629358012,-1.83623910052808,0.066322302168366,0.744853996225374
"PECUL23A000753",2.04222353075896,-0.0331340683172577,0.903694370357531,-0.0366651264012509,0.970752015035886,NA
"PECUL23A000754",18.5993438813711,0.442698015077128,0.407087936853552,1.08747514971535,0.276826875142838,1
"PECUL23A000756",0.56745836315573,-0.466785308922375,2.56263430537517,-0.182150573705848,0.855464560464589,NA
"PECUL23A000759",10.1003557820771,-1.08172904228396,0.533666473848535,-2.0269758272111,0.0426648848451006,0.594127715182287
"PECUL23A000762",251.075346760044,0.151130215173474,0.210650568062391,0.717445087205804,0.473099507837464,1
"PECUL23A000763",37.214238097181,0.497327706365559,0.311381048152855,1.59716755183322,0.110228363565524,0.936513998597915
"PECUL23A000767",71.0569386843683,0.0470389157386389,0.610027156760197,0.0771095437594264,0.938536400785747,1
"PECUL23A000772",192.225407138559,0.694597669221995,0.279271414224937,2.48717782716757,0.0128761019207639,0.27678509565388
"PECUL23A000777",1129.94163646768,0.109277463066322,0.315085566810828,0.346818371188453,0.728727774572636,1
"PECUL23A000779",182.248001185146,-0.465796612613235,0.329789613614355,-1.41240534384422,0.157830643902125,1
"PECUL23A000786",2886.56423964995,-0.128715497520593,0.174669287231319,-0.736909731303433,0.461177245786478,1
"PECUL23A000789",112.840620050707,-0.153769436746541,0.669393119593565,-0.229714695663297,0.818313474767691,1
"PECUL23A000792",20.3507158217594,-0.351563851284404,0.357534187542231,-0.983301355602193,0.325459143143736,1
"PECUL23A000793",5.13231318664438,0.0543085373159068,0.752320313121974,0.0721880512444727,0.942452254090489,1
"PECUL23A000797",63.4070209612717,-0.282536843033287,1.78531383954326,-0.158256121010953,0.874254982706692,1
"PECUL23A000798",0.666059816290461,0.0109323929935814,2.55296722122606,0.00428223006652281,0.99658328518645,NA
"PECUL23A000799",66.5904491562158,0.299196190758725,0.747331387316864,0.400352769650056,0.688896706058798,1
"PECUL23A000802",1.1155708330537,-1.27906328616839,2.09845156584275,-0.60952718994718,0.542175055985678,NA
"PECUL23A000805",112.768836718324,-0.158111029809476,0.140087398495276,-1.12865990451531,0.259041329587677,1
"PECUL23A000806",1504.95687053929,-0.00291274508419535,0.485879210993422,-0.00599479257044151,0.995216876211795,1
"PECUL23A000807",56.4790259213282,-0.340712223020002,0.2946460010992,-1.1563442970512,0.247540356142782,1
"PECUL23A000819",254.599902357304,0.010753296483007,0.190245354553564,0.0565233064862006,0.954924929311116,1
"PECUL23A000822",804.628124792149,0.164100304378681,0.1692719223209,0.969447869018616,0.332321778440341,1
"PECUL23A000825",0.999245399900514,-0.233505831852349,1.99699246131316,-0.116928749795481,0.906916515377918,NA
"PECUL23A000826",245.868889010169,-0.498074617903613,0.194362784874595,-2.5626028060103,0.0103890824948087,0.23947940372076
"PECUL23A000827",1.38112851604451,0.116945532975832,1.71901826124169,0.0680304192297289,0.945761419327062,NA
"PECUL23A000831",1040.71409131342,-0.0349781395512956,0.138260808787781,-0.252986655133663,0.800278525499713,1
"PECUL23A000834",34.9529801171955,0.120365077550802,0.388369246252465,0.309924327717126,0.756618502223417,1
"PECUL23A000836",454.952341102788,-0.411228479767883,0.173421351030318,-2.37126788209597,0.0177271775692927,0.341737085027966
"PECUL23A000837",309.210622707612,-0.199814107194359,0.192938264229868,-1.03563752888488,0.30037127683451,1
"PECUL23A000846",157.884028467142,0.0259441076254898,0.343790294489227,0.0754649216146001,0.939844806420165,1
"PECUL23A000862",320.979080819572,-0.0928043534673273,0.23079457653248,-0.402108034173268,0.687604520271841,1
"PECUL23A000872",3.92010957350585,4.18023132944407,1.3739951998592,3.04239150898957,0.00234706406647905,0.0810324075689635
"PECUL23A000875",1430.17330023009,0.267549988285274,0.206998026721429,1.29252434200899,0.196175621647718,1
"PECUL23A000876",1.08710786033584,0.186183055091211,1.74117169829404,0.106929750393731,0.914844711093646,NA
"PECUL23A000877",603.882496106975,0.261619150213238,0.270429314989032,0.967421561615271,0.333333335575211,1
"PECUL23A000878",498.582029935343,-0.010515053464158,0.201380520022879,-0.052214849097437,0.958357501205,1
"PECUL23A000882",288.572393211989,0.0144642716200584,0.155842497796033,0.0928133970169628,0.926051807673861,1
"PECUL23A000884",249.246786921881,-0.0162708219714992,0.164982602418242,-0.098621440885334,0.921438845645413,1
"PECUL23A000904",641.729196276257,0.319826631498172,0.27810641301081,1.15001530542102,0.250137567447186,1
"PECUL23A000905",178.421762091657,-0.860766830657626,0.325364523221404,-2.64554605442306,0.00815591839540625,0.201369702960992
"PECUL23A000910",729.8242216771,0.13840998813089,0.284392702270492,0.486686145691761,0.626480764729079,1
"PECUL23A000914",775.654291465802,-0.405164110864681,0.26041972421391,-1.55581191896155,0.119752823060002,0.971741040537866
"PECUL23A000929",41.2956187918288,-0.665886393799505,0.274360056763905,-2.42705298159535,0.0152220327060512,0.310733861875726
"PECUL23A000932",1757.87929734773,0.23901262002821,0.148696448656251,1.60738620315504,0.107969674734253,0.929550713737456
"PECUL23A000933",0.647660861143586,2.60650756387154,2.95566361224285,0.881868813851129,0.37784775346633,NA
"PECUL23A000938",352.944632611914,2.15101382741046,1.30627100856163,1.64668266639324,0.0996232888542859,0.895948017250138
"PECUL23A000941",2.75581388384787,-5.47926642441679,2.98768179999998,-1.83395247258822,0.066661049463128,0.747625061991231
